date,NO2_reading
2016-04-30,4185795940000000.0
2016-05-01,3516560850000000.0
2016-05-02,5178141960000000.0
2016-05-04,5419106270000000.0
2016-05-05,4258066010000000.0
2016-05-06,4292357830000000.0
2016-05-07,4187025910000000.0
2016-05-08,4098286520000000.0
2016-05-09,4369286600000000.0
2016-05-12,3669582210000000.0
2016-05-13,4358335240000000.0
2016-05-14,3143647890000000.0
2016-05-15,4537043460000000.0
2016-05-16,4439773190000000.0
2016-05-17,3725208210000000.0
2016-05-18,4640030340000000.0
2016-05-20,4778478610000000.0
2016-05-27,4018200410000000.0
2016-05-28,3462075160000000.0
2016-05-29,3478955990000000.0
2016-06-10,4443629000000000.0
2016-06-14,4322478170000000.0
2016-06-15,4046215940000000.0
2016-06-17,3349278580000000.0
2016-06-18,3759671290000000.0
2016-06-23,4375745700000000.0
2016-06-24,4417579220000000.0
2016-06-25,4785721530000000.0
2016-06-26,4650267390000000.0
2016-06-28,4960518110000000.0
2016-06-29,6447432030000000.0
2016-06-30,3807672920000000.0
2016-07-01,1936253940000000.0
2016-07-02,2581137910000000.0
2016-07-04,3418274810000000.0
2016-07-08,4439782590000000.0
2016-07-09,4456642210000000.0
2016-07-10,4904472550000000.0
2016-07-11,4689387030000000.0
2016-07-12,4763696940000000.0
2016-07-16,4111956860000000.0
2016-07-17,3542295480000000.0
2016-07-20,3239203400000000.0
2016-07-24,4279130680000000.0
2016-07-25,4455029180000000.0
2016-07-26,5089894880000000.0
2016-07-27,4342407630000000.0
2016-07-30,4466346690000000.0
2016-07-31,5038659670000000.0
2016-08-01,4478466280000000.0
2016-08-02,4112342070000000.0
2016-08-03,5265036660000000.0
2016-08-04,4059573560000000.0
2016-08-06,3509310400000000.0
2016-08-08,4952181580000000.0
2016-08-09,4576573810000000.0
2016-08-11,3677308320000000.0
2016-08-12,4314857290000000.0
2016-08-13,3530663370000000.0
2016-08-17,4380468020000000.0
2016-08-18,4535466670000000.0
2016-08-19,3855689850000000.0
2016-08-20,3682193840000000.0
2016-08-22,4159028090000000.0
2016-08-24,4398950870000000.0
2016-08-25,4373289780000000.0
2016-08-27,2656620350000000.0
2016-08-29,3909878380000000.0
2016-09-02,3622661300000000.0
2016-09-04,2211064460000000.0
2016-09-09,3129055210000000.0
2016-09-10,3492433870000000.0
2016-09-11,4303812780000000.0
2016-09-12,2854302390000000.0
2016-09-14,3949455970000000.0
2016-09-17,4340792180000000.0
2016-09-21,2766192480000000.0
2016-09-23,3457035550000000.0
2016-09-25,4027583300000000.0
2016-09-26,4007925240000000.0
2016-09-27,5277521060000000.0
2016-09-28,4054397050000000.0
2016-10-02,3821852760000000.0
2016-10-04,3883118320000000.0
2016-10-05,4702908660000000.0
2016-10-07,3770656210000000.0
2016-10-09,3180413350000000.0
2016-10-11,3632232900000000.0
2016-10-12,1609080100000000.0
2016-10-14,3817816830000000.0
2016-10-16,2163505220000000.0
2016-10-20,4424827240000000.0
2016-10-21,3818833660000000.0
2016-10-23,3464023460000000.0
2016-10-25,1608915420000000.0
2016-10-27,2627239280000000.0
2016-10-28,2883033300000000.0
2016-11-01,2375706400000000.0
2016-11-03,2938093170000000.0
2016-11-05,2972384190000000.0
2016-11-06,3610375010000000.0
2016-11-10,3871493720000000.0
2016-11-12,3040682230000000.0
2016-11-13,2964322810000000.0
2016-11-14,4429551980000000.0
2016-11-15,3920682100000000.0
2016-11-17,3436978860000000.0
2016-11-21,4344614700000000.0
2016-11-22,4317956910000000.0
2016-11-24,3399291860000000.0
2016-11-26,5498214200000000.0
2016-11-29,3189980660000000.0
2016-12-01,3431090460000000.0
2016-12-03,2697646140000000.0
2016-12-05,5153028210000000.0
2016-12-07,5639629210000000.0
2016-12-08,6392986340000000.0
2016-12-10,6220306650000000.0
2016-12-12,4581786290000000.0
2016-12-15,3696792170000000.0
2016-12-16,5080472250000000.0
2016-12-17,3338661150000000.0
2016-12-19,3808655930000000.0
2016-12-24,4047899030000000.0
2016-12-26,4146392030000000.0
