date,NO2_reading
2016-05-23,6259098790000000.0
2016-05-24,6178701300000000.0
2016-05-25,4713269730000000.0
2016-05-26,6267708590000000.0
2016-05-28,5552222340000000.0
2016-05-29,5994791870000000.0
2016-06-10,3912397920000000.0
2016-06-14,4396325030000000.0
2016-06-15,5679767290000000.0
2016-06-16,5965980160000000.0
2016-06-17,6066041620000000.0
2016-06-18,5888653570000000.0
2016-06-20,5277901160000000.0
2016-06-21,5084167000000000.0
2016-06-22,5732214210000000.0
2016-06-23,5154535740000000.0
2016-06-24,5908951040000000.0
2016-06-25,5324889180000000.0
2016-06-26,6287674280000000.0
2016-06-27,6179833560000000.0
2016-06-29,5969835960000000.0
2016-06-30,5308944650000000.0
2016-07-01,6066951080000000.0
2016-07-02,5503389090000000.0
2016-07-03,6143115880000000.0
2016-07-04,6073039200000000.0
2016-07-06,5555141300000000.0
2016-07-07,5359799210000000.0
2016-07-08,4979771380000000.0
2016-07-09,4390145380000000.0
2016-07-10,5106857310000000.0
2016-07-12,4321606830000000.0
2016-07-13,7136168690000000.0
2016-07-15,6488354480000000.0
2016-07-16,4825542860000000.0
2016-07-17,5471146240000000.0
2016-07-18,4897202240000000.0
2016-07-19,5244835280000000.0
2016-07-20,5060395970000000.0
2016-07-22,5421335890000000.0
2016-07-23,4976318220000000.0
2016-07-25,4423448020000000.0
2016-07-26,5696058640000000.0
2016-07-27,5775438230000000.0
2016-07-29,5324258890000000.0
2016-07-31,5456677570000000.0
2016-08-01,4717977010000000.0
2016-08-02,5206133330000000.0
2016-08-03,5001840530000000.0
2016-08-04,4953226870000000.0
2016-08-05,5580533150000000.0
2016-08-07,5307707700000000.0
2016-08-08,6252387900000000.0
2016-08-09,5321660970000000.0
2016-08-10,5266261800000000.0
2016-08-11,4965172780000000.0
2016-08-12,3995408900000000.0
2016-08-14,4287365470000000.0
2016-08-16,4720802030000000.0
2016-08-17,3626856950000000.0
2016-08-18,4221034000000000.0
2016-08-19,4617014140000000.0
2016-08-20,4944588080000000.0
2016-08-21,5049825520000000.0
2016-08-23,4688715400000000.0
2016-08-24,6268644350000000.0
2016-08-25,4930529580000000.0
2016-08-26,5020815700000000.0
2016-08-27,4717704280000000.0
2016-08-28,5002119700000000.0
2016-08-30,5770665980000000.0
2016-09-01,5216608220000000.0
2016-09-02,5263951110000000.0
2016-09-03,5427530310000000.0
2016-09-04,5133355110000000.0
2016-09-05,4380061600000000.0
2016-09-06,5012157580000000.0
2016-09-08,4999450380000000.0
2016-09-09,4371290210000000.0
2016-09-10,4269148370000000.0
2016-09-11,4400662680000000.0
2016-09-12,4243617740000000.0
2016-09-13,5216328510000000.0
2016-09-15,4941473150000000.0
2016-09-17,5037348100000000.0
2016-09-18,4580220230000000.0
2016-09-19,5245519790000000.0
2016-09-20,6405784810000000.0
2016-09-21,4356072060000000.0
2016-09-22,5123121820000000.0
2016-09-24,5153715410000000.0
2016-09-25,2853626740000000.0
2016-09-26,6063359410000000.0
2016-09-27,3393756460000000.0
2016-09-28,3285865000000000.0
2016-09-29,5075632360000000.0
2016-10-01,5365272610000000.0
2016-10-03,5684507860000000.0
2016-10-04,4539786340000000.0
2016-10-05,4343158710000000.0
2016-10-06,4263825030000000.0
2016-10-07,3243791500000000.0
2016-10-08,5073191750000000.0
2016-10-10,5471274550000000.0
2016-10-11,6029395890000000.0
2016-10-12,6480365300000000.0
2016-10-13,6118840190000000.0
2016-10-14,4108976960000000.0
2016-10-15,4349089790000000.0
2016-10-17,6518446630000000.0
2016-10-19,5025922410000000.0
2016-10-20,6478076090000000.0
2016-10-22,4606931170000000.0
2016-10-23,2478405240000000.0
2016-10-24,8370542830000000.0
2016-10-26,5792338390000000.0
2016-10-28,3121807720000000.0
2016-10-29,5276631460000000.0
2016-10-30,3093640520000000.0
2016-10-31,4992110280000000.0
2016-11-02,5845837570000000.0
2016-11-04,6867272600000000.0
2016-11-05,8282579750000000.0
2016-11-07,3456750740000000.0
2016-11-08,2828226030000000.0
2016-11-09,6421423320000000.0
2016-11-11,5320045530000000.0
2016-11-12,4970343920000000.0
2016-11-13,5380133730000000.0
2016-11-14,4552817810000000.0
2016-11-15,4579180850000000.0
2016-11-16,7362123160000000.0
2016-11-18,6601660550000000.0
2016-11-20,7115770280000000.0
2016-11-21,3542026240000000.0
2016-11-22,3635692770000000.0
2016-11-23,4860753000000000.0
2016-11-24,4706315100000000.0
2016-11-25,3458211840000000.0
2016-11-27,5383701780000000.0
2016-11-29,3107453400000000.0
2016-11-30,3794983980000000.0
2016-12-01,4213562630000000.0
2016-12-02,9623010590000000.0
2016-12-04,9218885310000000.0
2016-12-06,5893128380000000.0
2016-12-07,5894671350000000.0
2016-12-08,2055215810000000.0
2016-12-09,5318129970000000.0
2016-12-10,3002670160000000.0
2016-12-11,7342710990000000.0
2016-12-13,4961851160000000.0
2016-12-14,5823092500000000.0
2016-12-15,3947416390000000.0
2016-12-16,7544496070000000.0
2016-12-17,5566610480000000.0
2016-12-18,9567297350000000.0
2016-12-20,5288802330000000.0
2016-12-22,5015215590000000.0
2016-12-23,9919168990000000.0
2016-12-24,6013116890000000.0
2016-12-25,4125538620000000.0
2016-12-27,6656474000000000.0
2016-12-29,7451989990000000.0
2016-12-31,9743976200000000.0
2017-01-01,7029556330000000.0
2017-01-02,4925139390000000.0
2017-01-03,6493292080000000.0
2017-01-05,1.06898912e+16
2017-01-07,4823622470000000.0
2017-01-08,5556315440000000.0
2017-01-09,5397681360000000.0
2017-01-10,5065115600000000.0
2017-01-11,2737830390000000.0
2017-01-12,5325606980000000.0
2017-01-14,1.03122326e+16
2017-01-15,1.28082936e+16
2017-01-16,4981091010000000.0
2017-01-17,4100613310000000.0
2017-01-18,5441227500000000.0
2017-01-19,4670272810000000.0
2017-01-21,3848564230000000.0
2017-01-23,5399556110000000.0
2017-01-24,7007459800000000.0
2017-01-25,5751684370000000.0
2017-01-26,3074932980000000.0
2017-01-27,3804437470000000.0
2017-01-28,5998884980000000.0
2017-01-30,4542725170000000.0
2017-01-31,4177166540000000.0
2017-02-01,3678392260000000.0
2017-02-02,6821373900000000.0
