date,NO2_reading
2015-08-28,7172426270000000.0
2015-08-30,5610342370000000.0
2015-09-02,7379231090000000.0
2015-09-03,5228523000000000.0
2015-09-11,983907281000000.0
2015-09-13,7728542390000000.0
2015-09-15,5768586140000000.0
2015-09-18,6841228460000000.0
2015-09-19,7660659360000000.0
2015-09-20,6768183410000000.0
2015-09-22,4320144130000000.0
2015-09-24,7030176950000000.0
2015-09-25,6022687150000000.0
2015-09-26,7229204130000000.0
2015-09-27,5118645390000000.0
2015-10-01,5164844740000000.0
2015-10-03,8902285010000000.0
2015-10-04,9373448300000000.0
2015-10-05,7308722760000000.0
2015-10-06,7886963340000000.0
2015-10-08,6049939250000000.0
2015-10-10,4885119960000000.0
2015-10-11,5614191730000000.0
2015-10-12,7688528330000000.0
2015-10-13,9044654590000000.0
2015-10-15,1.02033154e+16
2015-10-17,1.00958124e+16
2015-10-19,7469109190000000.0
2015-10-20,1.02982761e+16
2015-10-24,5503868520000000.0
2015-10-26,5157248550000000.0
2015-10-27,8132278450000000.0
2015-10-28,8654387560000000.0
2015-10-29,7432210590000000.0
2015-10-31,1.06377256e+16
2015-11-02,9995533510000000.0
2015-11-09,8696408440000000.0
2015-11-14,1.3485101e+16
2015-11-16,6424157600000000.0
2015-11-18,5467883670000000.0
2015-11-20,2.14177972e+16
2015-11-21,1.01798434e+16
2015-11-23,7891416680000000.0
2015-11-25,3835727380000000.0
2015-11-27,4073858080000000.0
2015-11-28,1.1480658e+16
2015-11-29,6333980470000000.0
2015-11-30,1.14219942e+16
2015-12-02,3659477220000000.0
2015-12-04,7568386280000000.0
2015-12-06,5485644440000000.0
2015-12-07,9821592700000000.0
2015-12-08,4792976270000000.0
2015-12-09,1.085824e+16
2015-12-11,1.76040348e+16
2015-12-13,5375578380000000.0
2015-12-14,7100872110000000.0
2015-12-15,3576047750000000.0
2015-12-16,5822719910000000.0
2015-12-18,1.37381669e+16
2015-12-20,8068169080000000.0
2015-12-22,9553308640000000.0
2015-12-23,9849999610000000.0
2015-12-24,7830562900000000.0
2015-12-25,6977692990000000.0
2015-12-27,4905198930000000.0
2015-12-29,9624375320000000.0
2015-12-30,5964508060000000.0
2015-12-31,8831244110000000.0
2016-01-01,1.06708334e+16
2016-01-03,1.02760582e+16
2016-01-05,6610246190000000.0
2016-01-07,8428076070000000.0
2016-01-08,8229414500000000.0
2016-01-09,1.05015e+16
2016-01-10,1.53636778e+16
2016-01-12,7290310240000000.0
2016-01-14,7396974140000000.0
2016-01-15,6316961660000000.0
2016-01-16,5589510170000000.0
2016-01-17,5959908150000000.0
2016-01-19,5583087580000000.0
2016-01-21,4479273470000000.0
2016-01-23,3511655460000000.0
2016-01-24,4835382090000000.0
2016-01-25,6238494220000000.0
2016-01-26,6644154420000000.0
2016-01-28,1.31369252e+16
2016-01-30,5071223040000000.0
2016-01-31,4390057070000000.0
2016-02-01,5896527310000000.0
2016-02-02,9845802360000000.0
2016-02-04,3655880990000000.0
2016-02-06,5889658590000000.0
2016-02-08,4469830180000000.0
2016-02-09,5014709330000000.0
2016-02-10,4621599020000000.0
2016-02-11,6411101440000000.0
2016-02-13,3400938180000000.0
2016-02-15,4852707990000000.0
2016-02-16,4542379420000000.0
2016-02-17,5414582060000000.0
2016-02-18,5785148080000000.0
2016-02-20,5408328580000000.0
2016-02-22,6138271160000000.0
2016-02-24,7253327350000000.0
2016-02-25,6051999760000000.0
2016-02-26,6169259890000000.0
2016-02-27,3502081170000000.0
2016-02-29,5347207980000000.0
2016-03-02,7559457580000000.0
2016-03-03,6800037040000000.0
2016-03-05,7312143700000000.0
2016-03-07,7561585200000000.0
2016-03-09,7446204670000000.0
2016-03-11,8344669410000000.0
2016-03-12,1.25442509e+16
2016-03-13,7635340530000000.0
2016-03-14,9460731700000000.0
2016-03-16,9748177750000000.0
2016-03-18,8893463690000000.0
2016-03-19,1.23267623e+16
2016-03-20,7205217810000000.0
2016-03-23,6433661290000000.0
2016-03-25,7889174710000000.0
2016-03-27,9281640150000000.0
2016-03-28,1.06114458e+16
2016-03-29,8124906130000000.0
2016-03-30,7898319770000000.0
2016-04-01,6167129580000000.0
2016-04-03,9678235280000000.0
2016-04-04,5238922190000000.0
2016-04-05,6582000340000000.0
2016-04-06,7377435260000000.0
2016-04-08,8073335930000000.0
2016-04-10,7876674740000000.0
2016-04-12,7806392970000000.0
2016-04-13,6714054480000000.0
2016-04-14,8321165740000000.0
2016-04-17,6575926180000000.0
2016-04-19,9653957980000000.0
2016-04-20,6238661190000000.0
2016-04-21,8576093520000000.0
2016-04-22,6879066580000000.0
2016-04-23,1.23158499e+16
2016-04-24,8525004350000000.0
2016-04-26,7193502750000000.0
2016-04-28,7576992330000000.0
2016-04-29,7712204870000000.0
2016-04-30,9374309440000000.0
2016-05-01,1.26479614e+16
2016-05-03,8299165310000000.0
2016-05-05,7519222330000000.0
2016-05-06,6190953230000000.0
2016-05-07,8938253760000000.0
2016-05-08,8522381200000000.0
2016-05-09,7043944470000000.0
2016-05-10,9266665750000000.0
2016-05-12,7416026610000000.0
2016-05-13,7655202610000000.0
2016-05-15,6518898140000000.0
2016-05-16,9018428450000000.0
2016-05-17,7354852860000000.0
2016-05-18,6175376990000000.0
2016-05-19,6943846500000000.0
2016-05-21,8079895410000000.0
2016-05-22,7271393590000000.0
2016-05-24,9629824560000000.0
2016-05-25,7270783710000000.0
2016-05-26,7315410030000000.0
2016-05-28,7407439900000000.0
2016-05-29,6092683840000000.0
2016-06-10,6513765650000000.0
2016-06-15,8707405170000000.0
2016-06-16,7605750350000000.0
2016-06-17,8766057240000000.0
2016-06-18,7470069650000000.0
2016-06-22,7133444610000000.0
2016-06-23,7632747440000000.0
2016-06-24,6836512050000000.0
2016-06-25,7020218530000000.0
2016-06-26,6543039080000000.0
2016-06-27,8069801170000000.0
2016-06-29,7018925750000000.0
2016-06-30,6068149380000000.0
2016-07-01,5926123930000000.0
2016-07-02,6710127260000000.0
2016-07-03,6699273350000000.0
2016-07-04,6323905010000000.0
2016-07-06,6910104160000000.0
2016-07-08,5424315520000000.0
2016-07-09,5109374700000000.0
2016-07-10,5995962790000000.0
2016-07-11,7773010340000000.0
2016-07-12,7149009570000000.0
2016-07-13,7519093480000000.0
2016-07-17,7025523360000000.0
2016-07-18,2995537830000000.0
2016-07-22,5814046230000000.0
2016-07-24,5382742930000000.0
2016-07-26,6882991650000000.0
2016-07-27,8579723840000000.0
2016-07-28,6530749570000000.0
2016-07-29,6473157810000000.0
2016-07-31,6586352210000000.0
2016-08-01,5914895280000000.0
2016-08-02,6335856840000000.0
2016-08-03,5945172650000000.0
2016-08-04,6476001620000000.0
2016-08-05,7245499770000000.0
2016-08-07,6784723870000000.0
2016-08-09,5914945210000000.0
2016-08-10,5707277100000000.0
2016-08-11,6042781150000000.0
2016-08-16,5175184340000000.0
2016-08-19,5460314330000000.0
2016-08-20,7140356290000000.0
2016-08-21,7404120970000000.0
2016-08-25,5520126580000000.0
2016-08-26,5997234630000000.0
2016-08-27,6687076180000000.0
2016-08-28,6742281540000000.0
2016-08-30,7746046530000000.0
2016-09-01,6793199990000000.0
2016-09-03,6518021430000000.0
2016-09-04,7458924750000000.0
2016-09-05,5710654550000000.0
2016-09-08,6869406660000000.0
2016-09-10,9150115370000000.0
2016-09-11,7745153180000000.0
2016-09-12,7641079140000000.0
2016-09-13,6593660640000000.0
2016-09-15,7230762660000000.0
2016-09-19,7408602760000000.0
2016-09-20,8843129360000000.0
2016-09-21,5132580940000000.0
2016-09-22,6430994120000000.0
2016-09-24,6645336610000000.0
2016-09-26,6361589060000000.0
2016-09-27,6909280070000000.0
2016-09-28,6936195020000000.0
2016-09-29,6713121930000000.0
